clock_cycle,channel,rank,bankgroup,bank,row,column,row_hit_rate,consec_hits,dist_from_last_hit,diff_accesses,label
347258,0,1,3,0,968,48,0.6878,0,-1,2.2034,open
347314,0,1,2,2,2371,47,0.5649,0,-1,1.2986,closed
347395,0,1,3,3,3968,102,0.8158,1,302,4.4286,open
347472,0,0,1,2,426,10,0.6312,0,-1,1.7113,closed
347571,0,1,3,0,968,49,0.6887,1,313,2.2119,open
347581,0,0,3,2,4010,75,0.8333,0,-1,5.0,open
347659,0,1,3,3,3968,103,0.8174,2,264,4.4762,open
347808,0,1,3,0,968,50,0.6895,2,237,2.2203,open
347814,0,0,0,0,2183,23,0.8267,0,-1,4.7692,open
347879,0,1,3,3,3968,104,0.819,3,220,4.5238,open
348046,0,1,1,2,7476,81,0.7582,0,-1,3.1364,closed
348066,0,1,3,3,3968,105,0.8205,4,187,4.5714,open
348223,0,1,3,0,968,51,0.6903,3,415,2.2288,open
348285,0,1,3,3,3968,106,0.822,5,219,4.619,open
348432,0,1,3,0,968,52,0.6911,4,209,2.2373,open
348439,0,0,3,1,7287,8,0.4465,0,-1,0.8068,open
348504,0,1,3,3,3968,107,0.8235,6,219,4.6667,open
348646,0,1,3,0,968,53,0.6919,5,214,2.2458,open
348650,0,0,0,2,7810,47,0.641,0,-1,1.7857,closed
348720,0,1,3,3,3968,108,0.825,7,216,4.7143,open
348905,0,1,3,3,3968,109,0.8264,8,185,4.7619,open
348987,0,0,1,0,1118,39,0.4342,0,-1,0.7674,closed
349062,0,1,3,0,968,54,0.6927,6,416,2.2542,open
349102,0,0,3,2,4010,119,0.8348,1,1521,5.0526,open
349273,0,1,3,0,968,55,0.6935,7,211,2.2627,open
349279,0,1,3,2,1899,6,0.3922,0,-1,0.6452,open
349335,0,1,3,3,3968,110,0.8279,9,430,4.8095,open
349438,0,1,3,2,1899,7,0.4038,1,159,0.6774,closed
349503,0,1,3,0,968,56,0.6943,8,230,2.2712,open
349710,0,1,3,3,3968,111,0.8293,10,375,4.8571,open
349874,0,1,3,0,968,57,0.6951,9,371,2.2797,open
349880,0,1,2,3,7151,57,0.7847,0,-1,3.6444,open
349940,0,1,3,3,3968,112,0.8306,11,230,4.9048,open
350123,0,1,3,3,3968,113,0.832,12,183,4.9524,open
350263,0,1,3,0,968,58,0.6959,10,389,2.2881,open
350305,0,1,1,2,5242,84,0.7541,0,-1,3.0667,closed
350322,0,1,3,3,3968,114,0.8333,13,199,5.0,open
350408,0,1,3,3,3968,115,0.8346,14,86,5.0476,open
350550,0,1,3,0,968,59,0.6967,11,287,2.2966,open
350592,0,0,0,0,2183,25,0.8278,1,2778,4.8077,open
350766,0,1,3,0,968,60,0.6974,12,216,2.3051,closed
350771,0,1,1,0,7754,12,0.6231,0,-1,1.6529,open
350782,0,1,3,3,3968,116,0.8359,15,374,5.0952,open
350911,0,1,2,2,4703,111,0.5638,0,-1,1.2925,closed
350921,0,1,1,0,7754,13,0.6242,1,150,1.6612,closed
351032,0,1,3,0,2332,64,0.6957,0,-1,2.2857,closed
351104,0,1,3,3,3968,117,0.8372,16,322,5.1429,open
351245,0,1,3,0,968,61,0.6939,0,-1,2.2667,open
351319,0,1,1,1,4074,7,0.3966,0,-1,0.6571,closed
351380,0,1,3,3,3968,118,0.8385,17,276,5.1905,open
351525,0,1,3,0,968,62,0.6947,1,280,2.275,open
351599,0,1,3,3,3968,119,0.8397,18,219,5.2381,open
351741,0,1,3,0,968,63,0.6954,2,216,2.2833,closed
351747,0,0,2,1,1821,25,0.805,0,-1,4.129,open
351814,0,1,3,3,3968,120,0.8409,19,215,5.2857,open
351960,0,0,3,0,4940,119,0.792,0,-1,3.807,closed
